,Team1,Team2,city1,city2,airfare,coords1,coords2,dist,car_fare,fare,min_fare
226,Cleveland Guardians,Minnesota Twins,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",315.67,"(41.49583333, -81.68527778)","(44.98166667, -93.27833333)",630.7461,57.64318525,315.67,57.64318525
227,Cleveland Guardians,New York Mets,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",190.97,"(41.49583333, -81.68527778)","(40.75694444, -73.84583333)",411.1707,37.57643341666667,190.97,37.57643341666667
228,Cleveland Guardians,New York Yankees,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",190.97,"(41.49583333, -81.68527778)","(40.82916667, -73.92638889)",406.1984,37.122020444444445,190.97,37.122020444444445
229,Cleveland Guardians,Oakland Athletics,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",299.69,"(41.49583333, -81.68527778)","(37.75166667, -122.2005556)",2152.5076,196.7152778888889,299.69,196.7152778888889
230,Cleveland Guardians,Philadelphia Phillies,"Cleveland, OH (Metropolitan Area)","Philadelphia, PA",217.27,"(41.49583333, -81.68527778)","(39.90583333, -75.16638889)",358.7096,32.78207177777778,217.27,32.78207177777778
231,Cleveland Guardians,Pittsburgh Pirates,"Cleveland, OH (Metropolitan Area)","Pittsburgh, PA",,"(41.49583333, -81.68527778)","(40.44694444, -80.00583333)",113.7337,10.393996472222224,10.393996472222224,10.393996472222224
232,Cleveland Guardians,San Diego Padres,"Cleveland, OH (Metropolitan Area)","San Diego, CA",276.84,"(41.49583333, -81.68527778)","(32.70729983, -117.1565998)",2031.3696,185.64461066666667,276.84,185.64461066666667
233,Cleveland Guardians,San Francisco Giants,"Cleveland, OH (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",299.69,"(41.49583333, -81.68527778)","(37.77833333, -122.3894444)",2161.5933,197.54560991666668,299.69,197.54560991666668
234,Cleveland Guardians,Seattle Mariners,"Cleveland, OH (Metropolitan Area)","Seattle, WA",288.47,"(41.49583333, -81.68527778)","(47.59138889, -122.3325)",2021.7937,184.76947980555556,288.47,184.76947980555556
235,Cleveland Guardians,St. Louis Cardinals,"Cleveland, OH (Metropolitan Area)","St. Louis, MO",196.53,"(41.49583333, -81.68527778)","(38.6225, -90.19305556)",491.631,44.929610833333335,196.53,44.929610833333335
236,Cleveland Guardians,Tampa Bay Rays,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",123.07,"(41.49583333, -81.68527778)","(27.76833333, -82.65333333)",950.3536,86.85175955555556,123.07,86.85175955555556
237,Cleveland Guardians,Texas Rangers,"Cleveland, OH (Metropolitan Area)","Dallas/Fort Worth, TX",236.07,"(41.49583333, -81.68527778)","(32.75138889, -97.08277778)",1039.1661,94.96823524999999,236.07,94.96823524999999
238,Cleveland Guardians,Toronto Blue Jays,"Cleveland, OH (Metropolitan Area)","Buffalo, NY",,"(41.49583333, -81.68527778)","(43.64138889, -79.38916667)",188.7938,17.253655611111114,17.253655611111114,17.253655611111114
239,Cleveland Guardians,Washington Nationals,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",200.33,"(41.49583333, -81.68527778)","(38.87277778, -77.0075)",306.311,27.993421944444446,200.33,27.993421944444446
240,Colorado Rockies,Arizona D'Backs,"Denver, CO","Phoenix, AZ",163.21,"(39.75611111, -104.9941667)","(33.44527778, -112.0669444)",586.3229,53.583398361111115,163.21,53.583398361111115
241,Colorado Rockies,Atlanta Braves,"Denver, CO","Atlanta, GA (Metropolitan Area)",224.21,"(39.75611111, -104.9941667)","(33.73527778, -84.38944444)",1211.2261,110.69260747222224,224.21,110.69260747222224
242,Colorado Rockies,Baltimore Orioles,"Denver, CO","Washington, DC (Metropolitan Area)",247.12,"(39.75611111, -104.9941667)","(39.28388889, -76.62166667)",1506.6914,137.69485294444445,247.12,137.69485294444445
243,Colorado Rockies,Boston Red Sox,"Denver, CO","Boston, MA (Metropolitan Area)",269.24,"(39.75611111, -104.9941667)","(42.34638889, -71.0975)",1764.0316,161.2128878888889,269.24,161.2128878888889
244,Colorado Rockies,Chicago Cubs,"Denver, CO","Chicago, IL",191.73,"(39.75611111, -104.9941667)","(41.94833333, -87.65555556)",917.3696,83.83738844444444,191.73,83.83738844444444
245,Colorado Rockies,Chicago White Sox,"Denver, CO","Chicago, IL",191.73,"(39.75611111, -104.9941667)","(41.83, -87.63388889)",917.9886,83.89395816666668,191.73,83.89395816666668
246,Colorado Rockies,Cincinnati Reds,"Denver, CO","Cincinnati, OH",177.32,"(39.75611111, -104.9941667)","(39.0975, -84.50666667)",1092.3292,99.8267518888889,177.32,99.8267518888889
247,Colorado Rockies,Cleveland Guardians,"Denver, CO","Cleveland, OH (Metropolitan Area)",207.97,"(39.75611111, -104.9941667)","(41.49583333, -81.68527778)",1224.8655,111.93909708333335,207.97,111.93909708333335
248,Colorado Rockies,Colorado Rockies,"Denver, CO","Denver, CO",,"(39.75611111, -104.9941667)","(39.75611111, -104.9941667)",0.0,0.0,0.0,0.0
249,Colorado Rockies,Detroit Tigers,"Denver, CO","Detroit, MI",223.89,"(39.75611111, -104.9941667)","(42.33916667, -83.04861111)",1154.4227,105.50140786111112,223.89,105.50140786111112
250,Colorado Rockies,Houston Astros,"Denver, CO","Houston, TX",205.9,"(39.75611111, -104.9941667)","(29.75694444, -95.35555556)",880.3812,80.45705966666668,205.9,80.45705966666668
251,Colorado Rockies,Kansas City Royals,"Denver, CO","Kansas City, MO",171.89,"(39.75611111, -104.9941667)","(39.05138889, -94.48055556)",563.2566,51.47539483333334,171.89,51.47539483333334
252,Colorado Rockies,Los Angeles Angels,"Denver, CO","Los Angeles, CA (Metropolitan Area)",178.32,"(39.75611111, -104.9941667)","(33.80027778, -117.8827778)",822.5062,75.16792772222223,178.32,75.16792772222223
253,Colorado Rockies,Los Angeles Dodgers,"Denver, CO","Los Angeles, CA (Metropolitan Area)",178.32,"(39.75611111, -104.9941667)","(34.07361111, -118.24)",829.4361,75.80124358333335,178.32,75.80124358333335
254,Colorado Rockies,Miami Marlins,"Denver, CO","Miami, FL (Metropolitan Area)",219.11,"(39.75611111, -104.9941667)","(25.77805556, -80.21972222)",1724.4319,157.59391530555556,219.11,157.59391530555556
255,Colorado Rockies,Milwaukee Brewers,"Denver, CO","Milwaukee, WI",190.91,"(39.75611111, -104.9941667)","(43.02833333, -87.97111111)",909.3928,83.10839755555556,190.91,83.10839755555556
256,Colorado Rockies,Minnesota Twins,"Denver, CO","Minneapolis/St. Paul, MN",162.96,"(39.75611111, -104.9941667)","(44.98166667, -93.27833333)",697.7905,63.77029847222222,162.96,63.77029847222222
257,Colorado Rockies,New York Mets,"Denver, CO","New York City, NY (Metropolitan Area)",246.93,"(39.75611111, -104.9941667)","(40.75694444, -73.84583333)",1635.7564,149.4899598888889,246.93,149.4899598888889
258,Colorado Rockies,New York Yankees,"Denver, CO","New York City, NY (Metropolitan Area)",246.93,"(39.75611111, -104.9941667)","(40.82916667, -73.92638889)",1630.9059,149.04667808333335,246.93,149.04667808333335
259,Colorado Rockies,Oakland Athletics,"Denver, CO","San Francisco, CA (Metropolitan Area)",211.82,"(39.75611111, -104.9941667)","(37.75166667, -122.2005556)",936.1991,85.55819552777778,211.82,85.55819552777778
260,Colorado Rockies,Philadelphia Phillies,"Denver, CO","Philadelphia, PA",239.65,"(39.75611111, -104.9941667)","(39.90583333, -75.16638889)",1575.7291,144.0041316388889,239.65,144.0041316388889
261,Colorado Rockies,Pittsburgh Pirates,"Denver, CO","Pittsburgh, PA",232.69,"(39.75611111, -104.9941667)","(40.44694444, -80.00583333)",1317.4943,120.40434019444446,232.69,120.40434019444446
262,Colorado Rockies,San Diego Padres,"Denver, CO","San Diego, CA",183.68,"(39.75611111, -104.9941667)","(32.70729983, -117.1565998)",833.6606,76.18731594444445,183.68,76.18731594444445
263,Colorado Rockies,San Francisco Giants,"Denver, CO","San Francisco, CA (Metropolitan Area)",211.82,"(39.75611111, -104.9941667)","(37.77833333, -122.3894444)",945.7839,86.43413975,211.82,86.43413975
264,Colorado Rockies,Seattle Mariners,"Denver, CO","Seattle, WA",207.16,"(39.75611111, -104.9941667)","(47.59138889, -122.3325)",1018.518,93.08122833333334,207.16,93.08122833333334
265,Colorado Rockies,St. Louis Cardinals,"Denver, CO","St. Louis, MO",183.13,"(39.75611111, -104.9941667)","(38.6225, -90.19305556)",795.8165,72.72878569444445,183.13,72.72878569444445
266,Colorado Rockies,Tampa Bay Rays,"Denver, CO","Tampa, FL (Metropolitan Area)",218.28,"(39.75611111, -104.9941667)","(27.76833333, -82.65333333)",1521.0739,139.0092536388889,218.28,139.0092536388889
267,Colorado Rockies,Texas Rangers,"Denver, CO","Dallas/Fort Worth, TX",179.98,"(39.75611111, -104.9941667)","(32.75138889, -97.08277778)",654.2699,59.79299919444445,179.98,59.79299919444445
268,Colorado Rockies,Toronto Blue Jays,"Denver, CO","Buffalo, NY",229.73,"(39.75611111, -104.9941667)","(43.64138889, -79.38916667)",1342.696,122.70749555555555,229.73,122.70749555555555
269,Colorado Rockies,Washington Nationals,"Denver, CO","Washington, DC (Metropolitan Area)",247.12,"(39.75611111, -104.9941667)","(38.87277778, -77.0075)",1491.6834,136.3232885,247.12,136.3232885
270,Detroit Tigers,Arizona D'Backs,"Detroit, MI","Phoenix, AZ",263.48,"(42.33916667, -83.04861111)","(33.44527778, -112.0669444)",1687.6927,154.2363606388889,263.48,154.2363606388889
271,Detroit Tigers,Atlanta Braves,"Detroit, MI","Atlanta, GA (Metropolitan Area)",177.11,"(42.33916667, -83.04861111)","(33.73527778, -84.38944444)",599.0968,54.75079088888889,177.11,54.75079088888889
272,Detroit Tigers,Baltimore Orioles,"Detroit, MI","Washington, DC (Metropolitan Area)",199.62,"(42.33916667, -83.04861111)","(39.28388889, -76.62166667)",396.8404,36.26680322222222,199.62,36.26680322222222
273,Detroit Tigers,Boston Red Sox,"Detroit, MI","Boston, MA (Metropolitan Area)",215.81,"(42.33916667, -83.04861111)","(42.34638889, -71.0975)",610.018,55.74886722222223,215.81,55.74886722222223
274,Detroit Tigers,Chicago Cubs,"Detroit, MI","Chicago, IL",210.78,"(42.33916667, -83.04861111)","(41.94833333, -87.65555556)",237.599,21.713908611111112,210.78,21.713908611111112
275,Detroit Tigers,Chicago White Sox,"Detroit, MI","Chicago, IL",210.78,"(42.33916667, -83.04861111)","(41.83, -87.63388889)",237.7855,21.73095263888889,210.78,21.73095263888889
276,Detroit Tigers,Cincinnati Reds,"Detroit, MI","Cincinnati, OH",264.44,"(42.33916667, -83.04861111)","(39.0975, -84.50666667)",236.6981,21.631576361111115,264.44,21.631576361111115
277,Detroit Tigers,Cleveland Guardians,"Detroit, MI","Cleveland, OH (Metropolitan Area)",258.19,"(42.33916667, -83.04861111)","(41.49583333, -81.68527778)",91.176,8.332473333333335,8.332473333333335,8.332473333333335
278,Detroit Tigers,Colorado Rockies,"Detroit, MI","Denver, CO",223.89,"(42.33916667, -83.04861111)","(39.75611111, -104.9941667)",1154.4227,105.50140786111112,223.89,105.50140786111112
279,Detroit Tigers,Detroit Tigers,"Detroit, MI","Detroit, MI",,"(42.33916667, -83.04861111)","(42.33916667, -83.04861111)",0.0,0.0,0.0,0.0
280,Detroit Tigers,Houston Astros,"Detroit, MI","Houston, TX",197.6,"(42.33916667, -83.04861111)","(29.75694444, -95.35555556)",1106.1819,101.09273475,197.6,101.09273475
281,Detroit Tigers,Kansas City Royals,"Detroit, MI","Kansas City, MO",330.16,"(42.33916667, -83.04861111)","(39.05138889, -94.48055556)",640.0649,58.49482002777778,330.16,58.49482002777778
282,Detroit Tigers,Los Angeles Angels,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",324.66,"(42.33916667, -83.04861111)","(33.80027778, -117.8827778)",1969.5106,179.99138538888892,324.66,179.99138538888892
283,Detroit Tigers,Los Angeles Dodgers,"Detroit, MI","Los Angeles, CA (Metropolitan Area)",324.66,"(42.33916667, -83.04861111)","(34.07361111, -118.24)",1978.9552,180.85451688888892,324.66,180.85451688888892
284,Detroit Tigers,Miami Marlins,"Detroit, MI","Miami, FL (Metropolitan Area)",184.27,"(42.33916667, -83.04861111)","(25.77805556, -80.21972222)",1155.837,105.63065916666667,184.27,105.63065916666667
285,Detroit Tigers,Milwaukee Brewers,"Detroit, MI","Milwaukee, WI",277.25,"(42.33916667, -83.04861111)","(43.02833333, -87.97111111)",254.5525,23.263270138888892,277.25,23.263270138888892
286,Detroit Tigers,Minnesota Twins,"Detroit, MI","Minneapolis/St. Paul, MN",228.63,"(42.33916667, -83.04861111)","(44.98166667, -93.27833333)",542.6586,49.5929665,228.63,49.5929665
287,Detroit Tigers,New York Mets,"Detroit, MI","New York City, NY (Metropolitan Area)",193.59,"(42.33916667, -83.04861111)","(40.75694444, -73.84583333)",488.1501,44.611495250000004,193.59,44.611495250000004
288,Detroit Tigers,New York Yankees,"Detroit, MI","New York City, NY (Metropolitan Area)",193.59,"(42.33916667, -83.04861111)","(40.82916667, -73.92638889)",482.7399,44.117063083333335,193.59,44.117063083333335
289,Detroit Tigers,Oakland Athletics,"Detroit, MI","San Francisco, CA (Metropolitan Area)",392.48,"(42.33916667, -83.04861111)","(37.75166667, -122.2005556)",2077.021,189.8166413888889,392.48,189.8166413888889
290,Detroit Tigers,Philadelphia Phillies,"Detroit, MI","Philadelphia, PA",200.23,"(42.33916667, -83.04861111)","(39.90583333, -75.16638889)",443.2861,40.51142413888889,200.23,40.51142413888889
291,Detroit Tigers,Pittsburgh Pirates,"Detroit, MI","Pittsburgh, PA",282.87,"(42.33916667, -83.04861111)","(40.44694444, -80.00583333)",204.8995,18.725537638888888,282.87,18.725537638888888
292,Detroit Tigers,San Diego Padres,"Detroit, MI","San Diego, CA",333.18,"(42.33916667, -83.04861111)","(32.70729983, -117.1565998)",1968.9795,179.94284875,333.18,179.94284875
293,Detroit Tigers,San Francisco Giants,"Detroit, MI","San Francisco, CA (Metropolitan Area)",392.48,"(42.33916667, -83.04861111)","(37.77833333, -122.3894444)",2085.9717,190.6346359166667,392.48,190.6346359166667
294,Detroit Tigers,Seattle Mariners,"Detroit, MI","Seattle, WA",339.94,"(42.33916667, -83.04861111)","(47.59138889, -122.3325)",1933.5295,176.7031126388889,339.94,176.7031126388889
295,Detroit Tigers,St. Louis Cardinals,"Detroit, MI","St. Louis, MO",213.47,"(42.33916667, -83.04861111)","(38.6225, -90.19305556)",454.7712,41.56103466666667,213.47,41.56103466666667
296,Detroit Tigers,Tampa Bay Rays,"Detroit, MI","Tampa, FL (Metropolitan Area)",184.23,"(42.33916667, -83.04861111)","(27.76833333, -82.65333333)",1007.3083,92.05678630555556,184.23,92.05678630555556
297,Detroit Tigers,Texas Rangers,"Detroit, MI","Dallas/Fort Worth, TX",234.16,"(42.33916667, -83.04861111)","(32.75138889, -97.08277778)",1012.7392,92.55311022222223,234.16,92.55311022222223
298,Detroit Tigers,Toronto Blue Jays,"Detroit, MI","Buffalo, NY",273.77,"(42.33916667, -83.04861111)","(43.64138889, -79.38916667)",205.7103,18.79963575,273.77,18.79963575
299,Detroit Tigers,Washington Nationals,"Detroit, MI","Washington, DC (Metropolitan Area)",199.62,"(42.33916667, -83.04861111)","(38.87277778, -77.0075)",397.1702,36.296943277777785,199.62,36.296943277777785
300,Houston Astros,Arizona D'Backs,"Houston, TX","Phoenix, AZ",201.62,"(29.75694444, -95.35555556)","(33.44527778, -112.0669444)",1014.9476,92.75493344444445,201.62,92.75493344444445
301,Houston Astros,Atlanta Braves,"Houston, TX","Atlanta, GA (Metropolitan Area)",172.6,"(29.75694444, -95.35555556)","(33.73527778, -84.38944444)",700.2219,63.99250141666667,172.6,63.99250141666667
302,Houston Astros,Baltimore Orioles,"Houston, TX","Washington, DC (Metropolitan Area)",244.32,"(29.75694444, -95.35555556)","(39.28388889, -76.62166667)",1249.805,114.2182902777778,244.32,114.2182902777778
303,Houston Astros,Boston Red Sox,"Houston, TX","Boston, MA (Metropolitan Area)",265.35,"(29.75694444, -95.35555556)","(42.34638889, -71.0975)",1601.7737,146.38431869444446,265.35,146.38431869444446
304,Houston Astros,Chicago Cubs,"Houston, TX","Chicago, IL",208.13,"(29.75694444, -95.35555556)","(41.94833333, -87.65555556)",945.5942,86.41680327777779,208.13,86.41680327777779
305,Houston Astros,Chicago White Sox,"Houston, TX","Chicago, IL",208.13,"(29.75694444, -95.35555556)","(41.83, -87.63388889)",939.0349,85.8173561388889,208.13,85.8173561388889
306,Houston Astros,Cincinnati Reds,"Houston, TX","Cincinnati, OH",204.55,"(29.75694444, -95.35555556)","(39.0975, -84.50666667)",892.6803,81.58106075,204.55,81.58106075
307,Houston Astros,Cleveland Guardians,"Houston, TX","Cleveland, OH (Metropolitan Area)",218.34,"(29.75694444, -95.35555556)","(41.49583333, -81.68527778)",1114.3825,101.84217847222222,218.34,101.84217847222222
308,Houston Astros,Colorado Rockies,"Houston, TX","Denver, CO",205.9,"(29.75694444, -95.35555556)","(39.75611111, -104.9941667)",880.3812,80.45705966666668,205.9,80.45705966666668
309,Houston Astros,Detroit Tigers,"Houston, TX","Detroit, MI",197.6,"(29.75694444, -95.35555556)","(42.33916667, -83.04861111)",1106.1819,101.09273475,197.6,101.09273475
310,Houston Astros,Houston Astros,"Houston, TX","Houston, TX",,"(29.75694444, -95.35555556)","(29.75694444, -95.35555556)",0.0,0.0,0.0,0.0
311,Houston Astros,Kansas City Royals,"Houston, TX","Kansas City, MO",228.49,"(29.75694444, -95.35555556)","(39.05138889, -94.48055556)",644.3104,58.882811555555556,228.49,58.882811555555556
312,Houston Astros,Los Angeles Angels,"Houston, TX","Los Angeles, CA (Metropolitan Area)",220.76,"(29.75694444, -95.35555556)","(33.80027778, -117.8827778)",1349.8243,123.35894297222222,220.76,123.35894297222222
313,Houston Astros,Los Angeles Dodgers,"Houston, TX","Los Angeles, CA (Metropolitan Area)",220.76,"(29.75694444, -95.35555556)","(34.07361111, -118.24)",1372.1754,125.40158516666668,220.76,125.40158516666668
314,Houston Astros,Miami Marlins,"Houston, TX","Miami, FL (Metropolitan Area)",184.65,"(29.75694444, -95.35555556)","(25.77805556, -80.21972222)",964.7446,88.16693705555556,184.65,88.16693705555556
315,Houston Astros,Milwaukee Brewers,"Houston, TX","Milwaukee, WI",222.43,"(29.75694444, -95.35555556)","(43.02833333, -87.97111111)",1004.0247,91.75670175,222.43,91.75670175
316,Houston Astros,Minnesota Twins,"Houston, TX","Minneapolis/St. Paul, MN",217.52,"(29.75694444, -95.35555556)","(44.98166667, -93.27833333)",1058.3246,96.71910927777778,217.52,96.71910927777778
317,Houston Astros,New York Mets,"Houston, TX","New York City, NY (Metropolitan Area)",232.07,"(29.75694444, -95.35555556)","(40.75694444, -73.84583333)",1426.3653,130.35393991666666,232.07,130.35393991666666
318,Houston Astros,New York Yankees,"Houston, TX","New York City, NY (Metropolitan Area)",232.07,"(29.75694444, -95.35555556)","(40.82916667, -73.92638889)",1424.7182,130.2034132777778,232.07,130.2034132777778
319,Houston Astros,Oakland Athletics,"Houston, TX","San Francisco, CA (Metropolitan Area)",299.22,"(29.75694444, -95.35555556)","(37.75166667, -122.2005556)",1631.6639,149.11595086111112,299.22,149.11595086111112
320,Houston Astros,Philadelphia Phillies,"Houston, TX","Philadelphia, PA",198.96,"(29.75694444, -95.35555556)","(39.90583333, -75.16638889)",1338.2838,122.3042695,198.96,122.3042695
321,Houston Astros,Pittsburgh Pirates,"Houston, TX","Pittsburgh, PA",257.14,"(29.75694444, -95.35555556)","(40.44694444, -80.00583333)",1136.7887,103.88985619444446,257.14,103.88985619444446
322,Houston Astros,San Diego Padres,"Houston, TX","San Diego, CA",275.92,"(29.75694444, -95.35555556)","(32.70729983, -117.1565998)",1302.0625,118.9940451388889,275.92,118.9940451388889
323,Houston Astros,San Francisco Giants,"Houston, TX","San Francisco, CA (Metropolitan Area)",299.22,"(29.75694444, -95.35555556)","(37.77833333, -122.3894444)",1642.1435,150.0736698611111,299.22,150.0736698611111
324,Houston Astros,Seattle Mariners,"Houston, TX","Seattle, WA",299.79,"(29.75694444, -95.35555556)","(47.59138889, -122.3325)",1890.1082,172.73488827777777,299.79,172.73488827777777
325,Houston Astros,St. Louis Cardinals,"Houston, TX","St. Louis, MO",213.96,"(29.75694444, -95.35555556)","(38.6225, -90.19305556)",679.8015,62.126303750000005,213.96,62.126303750000005
326,Houston Astros,Tampa Bay Rays,"Houston, TX","Tampa, FL (Metropolitan Area)",241.77,"(29.75694444, -95.35555556)","(27.76833333, -82.65333333)",781.3414,71.4059223888889,241.77,71.4059223888889
327,Houston Astros,Texas Rangers,"Houston, TX","Dallas/Fort Worth, TX",182.68,"(29.75694444, -95.35555556)","(32.75138889, -97.08277778)",230.743,21.08734638888889,182.68,21.08734638888889
328,Houston Astros,Toronto Blue Jays,"Houston, TX","Buffalo, NY",253.58,"(29.75694444, -95.35555556)","(43.64138889, -79.38916667)",1300.6324,118.86334988888889,253.58,118.86334988888889
329,Houston Astros,Washington Nationals,"Houston, TX","Washington, DC (Metropolitan Area)",244.32,"(29.75694444, -95.35555556)","(38.87277778, -77.0075)",1218.7955,111.38436652777779,244.32,111.38436652777779
330,Kansas City Royals,Arizona D'Backs,"Kansas City, MO","Phoenix, AZ",233.6,"(39.05138889, -94.48055556)","(33.44527778, -112.0669444)",1051.83,96.125575,233.6,96.125575
331,Kansas City Royals,Atlanta Braves,"Kansas City, MO","Atlanta, GA (Metropolitan Area)",222.83,"(39.05138889, -94.48055556)","(33.73527778, -84.38944444)",670.305,61.258429166666666,222.83,61.258429166666666
332,Kansas City Royals,Baltimore Orioles,"Kansas City, MO","Washington, DC (Metropolitan Area)",227.08,"(39.05138889, -94.48055556)","(39.28388889, -76.62166667)",955.5474,87.32641516666668,227.08,87.32641516666668
333,Kansas City Royals,Boston Red Sox,"Kansas City, MO","Boston, MA (Metropolitan Area)",219.27,"(39.05138889, -94.48055556)","(42.34638889, -71.0975)",1242.1192,113.51589355555556,219.27,113.51589355555556
334,Kansas City Royals,Chicago Cubs,"Kansas City, MO","Chicago, IL",194.41,"(39.05138889, -94.48055556)","(41.94833333, -87.65555556)",410.6059,37.524816972222226,194.41,37.524816972222226
335,Kansas City Royals,Chicago White Sox,"Kansas City, MO","Chicago, IL",194.41,"(39.05138889, -94.48055556)","(41.83, -87.63388889)",407.9722,37.284126055555554,194.41,37.284126055555554
336,Kansas City Royals,Cincinnati Reds,"Kansas City, MO","Cincinnati, OH",261.88,"(39.05138889, -94.48055556)","(39.0975, -84.50666667)",534.8985,48.883779583333336,261.88,48.883779583333336
337,Kansas City Royals,Cleveland Guardians,"Kansas City, MO","Cleveland, OH (Metropolitan Area)",250.09,"(39.05138889, -94.48055556)","(41.49583333, -81.68527778)",694.8296,63.49970511111112,250.09,63.49970511111112
338,Kansas City Royals,Colorado Rockies,"Kansas City, MO","Denver, CO",171.89,"(39.05138889, -94.48055556)","(39.75611111, -104.9941667)",563.2566,51.47539483333334,171.89,51.47539483333334
339,Kansas City Royals,Detroit Tigers,"Kansas City, MO","Detroit, MI",330.16,"(39.05138889, -94.48055556)","(42.33916667, -83.04861111)",640.0649,58.49482002777778,330.16,58.49482002777778
340,Kansas City Royals,Houston Astros,"Kansas City, MO","Houston, TX",228.49,"(39.05138889, -94.48055556)","(29.75694444, -95.35555556)",644.3104,58.882811555555556,228.49,58.882811555555556
341,Kansas City Royals,Kansas City Royals,"Kansas City, MO","Kansas City, MO",,"(39.05138889, -94.48055556)","(39.05138889, -94.48055556)",0.0,0.0,0.0,0.0
342,Kansas City Royals,Los Angeles Angels,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",206.83,"(39.05138889, -94.48055556)","(33.80027778, -117.8827778)",1346.8321,123.0854891388889,206.83,123.0854891388889
343,Kansas City Royals,Los Angeles Dodgers,"Kansas City, MO","Los Angeles, CA (Metropolitan Area)",206.83,"(39.05138889, -94.48055556)","(34.07361111, -118.24)",1358.7586,124.17543872222222,206.83,124.17543872222222
344,Kansas City Royals,Miami Marlins,"Kansas City, MO","Miami, FL (Metropolitan Area)",258.24,"(39.05138889, -94.48055556)","(25.77805556, -80.21972222)",1235.3273,112.89518936111111,258.24,112.89518936111111
345,Kansas City Royals,Milwaukee Brewers,"Kansas City, MO","Milwaukee, WI",188.35,"(39.05138889, -94.48055556)","(43.02833333, -87.97111111)",436.4603,39.887621861111114,188.35,39.887621861111114
346,Kansas City Royals,Minnesota Twins,"Kansas City, MO","Minneapolis/St. Paul, MN",204.81,"(39.05138889, -94.48055556)","(44.98166667, -93.27833333)",414.48,37.87886666666667,204.81,37.87886666666667
347,Kansas City Royals,New York Mets,"Kansas City, MO","New York City, NY (Metropolitan Area)",201.18,"(39.05138889, -94.48055556)","(40.75694444, -73.84583333)",1097.8122,100.32783716666668,201.18,100.32783716666668
348,Kansas City Royals,New York Yankees,"Kansas City, MO","New York City, NY (Metropolitan Area)",201.18,"(39.05138889, -94.48055556)","(40.82916667, -73.92638889)",1093.5601,99.93924247222222,201.18,99.93924247222222
349,Kansas City Royals,Oakland Athletics,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",291.71,"(39.05138889, -94.48055556)","(37.75166667, -122.2005556)",1498.298,136.92778944444444,291.71,136.92778944444444
350,Kansas City Royals,Philadelphia Phillies,"Kansas City, MO","Philadelphia, PA",311.11,"(39.05138889, -94.48055556)","(39.90583333, -75.16638889)",1030.0387,94.13409230555557,311.11,94.13409230555557
351,Kansas City Royals,Pittsburgh Pirates,"Kansas City, MO","Pittsburgh, PA",264.46,"(39.05138889, -94.48055556)","(40.44694444, -80.00583333)",774.3078,70.7631295,264.46,70.7631295
352,Kansas City Royals,San Diego Padres,"Kansas City, MO","San Diego, CA",249.79,"(39.05138889, -94.48055556)","(32.70729983, -117.1565998)",1339.1419,122.38269030555557,249.79,122.38269030555557
353,Kansas City Royals,San Francisco Giants,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",291.71,"(39.05138889, -94.48055556)","(37.77833333, -122.3894444)",1508.0058,137.8149745,291.71,137.8149745
354,Kansas City Royals,Seattle Mariners,"Kansas City, MO","Seattle, WA",265.28,"(39.05138889, -94.48055556)","(47.59138889, -122.3325)",1509.3094,137.93410905555558,265.28,137.93410905555558
355,Kansas City Royals,St. Louis Cardinals,"Kansas City, MO","St. Louis, MO",212.12,"(39.05138889, -94.48055556)","(38.6225, -90.19305556)",232.6949,21.265728361111112,212.12,21.265728361111112
356,Kansas City Royals,Tampa Bay Rays,"Kansas City, MO","Tampa, FL (Metropolitan Area)",235.38,"(39.05138889, -94.48055556)","(27.76833333, -82.65333333)",1034.2951,94.52307997222223,235.38,94.52307997222223
357,Kansas City Royals,Texas Rangers,"Kansas City, MO","Dallas/Fort Worth, TX",193.93,"(39.05138889, -94.48055556)","(32.75138889, -97.08277778)",459.0888,41.955615333333334,193.93,41.955615333333334
358,Kansas City Royals,Toronto Blue Jays,"Kansas City, MO","Buffalo, NY",277.02,"(39.05138889, -94.48055556)","(43.64138889, -79.38916667)",843.299,77.06815861111112,277.02,77.06815861111112
359,Kansas City Royals,Washington Nationals,"Kansas City, MO","Washington, DC (Metropolitan Area)",227.08,"(39.05138889, -94.48055556)","(38.87277778, -77.0075)",937.6573,85.69145880555556,227.08,85.69145880555556
360,Los Angeles Angels,Arizona D'Backs,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",161.02,"(33.80027778, -117.8827778)","(33.44527778, -112.0669444)",335.5666,30.667058722222222,161.02,30.667058722222222
