date,time,away team,home team,Latitude,Longitude
" September 6,  2024",7:10 pm,Chicago White Sox,Boston Red Sox,42.34638889,-71.0975
" September 7,  2024",7:15 pm,Chicago White Sox,Boston Red Sox,42.34638889,-71.0975
" September 8,  2024",1:35 pm,Chicago White Sox,Boston Red Sox,42.34638889,-71.0975
" September 9,  2024",7:10 pm,Baltimore Orioles,Boston Red Sox,42.34638889,-71.0975
" September 10,  2024",7:10 pm,Baltimore Orioles,Boston Red Sox,42.34638889,-71.0975
" September 11,  2024",7:10 pm,Baltimore Orioles,Boston Red Sox,42.34638889,-71.0975
" September 20,  2024",7:10 pm,Minnesota Twins,Boston Red Sox,42.34638889,-71.0975
" September 21,  2024",4:10 pm,Minnesota Twins,Boston Red Sox,42.34638889,-71.0975
" September 22,  2024",1:35 pm,Minnesota Twins,Boston Red Sox,42.34638889,-71.0975
" September 27,  2024",7:10 pm,Tampa Bay Rays,Boston Red Sox,42.34638889,-71.0975
" September 28,  2024",4:10 pm,Tampa Bay Rays,Boston Red Sox,42.34638889,-71.0975
" September 29,  2024",3:05 pm,Tampa Bay Rays,Boston Red Sox,42.34638889,-71.0975
" February 25,  2024",1:05 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" February 27,  2024",1:05 pm,Atlanta Braves,Pittsburgh Pirates,40.44694444,-80.00583333
" February 28,  2024",1:05 pm,Detroit Tigers,Pittsburgh Pirates,40.44694444,-80.00583333
" March 1,  2024",1:05 pm,Tampa Bay Rays,Pittsburgh Pirates,40.44694444,-80.00583333
" March 3,  2024",1:05 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" March 5,  2024",1:05 pm,Toronto Blue Jays,Pittsburgh Pirates,40.44694444,-80.00583333
" March 8,  2024",1:05 pm,Minnesota Twins,Pittsburgh Pirates,40.44694444,-80.00583333
" March 10,  2024",1:05 pm,Philadelphia Phillies,Pittsburgh Pirates,40.44694444,-80.00583333
" March 12,  2024",1:05 pm,Atlanta Braves,Pittsburgh Pirates,40.44694444,-80.00583333
" March 14,  2024",3:05 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" March 16,  2024",4:05 pm,Detroit Tigers,Pittsburgh Pirates,40.44694444,-80.00583333
" March 17,  2024",1:05 pm,Tampa Bay Rays,Pittsburgh Pirates,40.44694444,-80.00583333
" March 21,  2024",6:05 pm,Toronto Blue Jays,Pittsburgh Pirates,40.44694444,-80.00583333
" March 23,  2024",1:05 pm,Boston Red Sox,Pittsburgh Pirates,40.44694444,-80.00583333
" March 24,  2024",1:05 pm,New York Yankees,Pittsburgh Pirates,40.44694444,-80.00583333
" March 25,  2024",1:05 pm,Toronto Blue Jays,Pittsburgh Pirates,40.44694444,-80.00583333
" April 5,  2024",4:12 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" April 6,  2024",4:05 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" April 7,  2024",1:35 pm,Baltimore Orioles,Pittsburgh Pirates,40.44694444,-80.00583333
" April 8,  2024",6:40 pm,Detroit Tigers,Pittsburgh Pirates,40.44694444,-80.00583333
" April 9,  2024",12:35 pm,Detroit Tigers,Pittsburgh Pirates,40.44694444,-80.00583333
" April 19,  2024",6:40 pm,Boston Red Sox,Pittsburgh Pirates,40.44694444,-80.00583333
" April 20,  2024",4:05 pm,Boston Red Sox,Pittsburgh Pirates,40.44694444,-80.00583333
" April 21,  2024",1:35 pm,Boston Red Sox,Pittsburgh Pirates,40.44694444,-80.00583333
" April 22,  2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" April 23,  2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" April 24,  2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" April 25,  2024",12:35 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" May 3,  2024",6:40 pm,Colorado Rockies,Pittsburgh Pirates,40.44694444,-80.00583333
" May 4,  2024",4:05 pm,Colorado Rockies,Pittsburgh Pirates,40.44694444,-80.00583333
" May 5,  2024",1:35 pm,Colorado Rockies,Pittsburgh Pirates,40.44694444,-80.00583333
" May 6,  2024",6:40 pm,Los Angeles Angels,Pittsburgh Pirates,40.44694444,-80.00583333
" May 7,  2024",6:40 pm,Los Angeles Angels,Pittsburgh Pirates,40.44694444,-80.00583333
" May 8,  2024",12:35 pm,Los Angeles Angels,Pittsburgh Pirates,40.44694444,-80.00583333
" May 10,  2024",6:40 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" May 11,  2024",4:05 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" May 12,  2024",1:35 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" May 21,  2024",6:40 pm,San Francisco Giants,Pittsburgh Pirates,40.44694444,-80.00583333
" May 22,  2024",6:40 pm,San Francisco Giants,Pittsburgh Pirates,40.44694444,-80.00583333
" May 23,  2024",12:35 pm,San Francisco Giants,Pittsburgh Pirates,40.44694444,-80.00583333
" May 24,  2024",6:40 pm,Atlanta Braves,Pittsburgh Pirates,40.44694444,-80.00583333
" May 25,  2024",4:05 pm,Atlanta Braves,Pittsburgh Pirates,40.44694444,-80.00583333
" May 26,  2024",1:35 pm,Atlanta Braves,Pittsburgh Pirates,40.44694444,-80.00583333
" June 4,  2024",6:40 pm,Los Angeles Dodgers,Pittsburgh Pirates,40.44694444,-80.00583333
" June 5,  2024",6:40 pm,Los Angeles Dodgers,Pittsburgh Pirates,40.44694444,-80.00583333
" June 6,  2024",6:40 pm,Los Angeles Dodgers,Pittsburgh Pirates,40.44694444,-80.00583333
" June 7,  2024",6:40 pm,Minnesota Twins,Pittsburgh Pirates,40.44694444,-80.00583333
" June 8,  2024",4:05 pm,Minnesota Twins,Pittsburgh Pirates,40.44694444,-80.00583333
" June 9,  2024",1:35 pm,Minnesota Twins,Pittsburgh Pirates,40.44694444,-80.00583333
" June 17,  2024",6:40 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" June 18,  2024",6:40 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" June 19,  2024",12:35 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" June 21,  2024",6:40 pm,Tampa Bay Rays,Pittsburgh Pirates,40.44694444,-80.00583333
" June 22,  2024",4:05 pm,Tampa Bay Rays,Pittsburgh Pirates,40.44694444,-80.00583333
" June 23,  2024",1:35 pm,Tampa Bay Rays,Pittsburgh Pirates,40.44694444,-80.00583333
" July 2,  2024",6:40 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" July 3,  2024",6:40 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" July 4,  2024",12:35 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" July 5,  2024",6:40 pm,New York Mets,Pittsburgh Pirates,40.44694444,-80.00583333
" July 6,  2024",4:05 pm,New York Mets,Pittsburgh Pirates,40.44694444,-80.00583333
" July 7,  2024",1:35 pm,New York Mets,Pittsburgh Pirates,40.44694444,-80.00583333
" July 8,  2024",12:35 pm,New York Mets,Pittsburgh Pirates,40.44694444,-80.00583333
" July 19,  2024",6:40 pm,Philadelphia Phillies,Pittsburgh Pirates,40.44694444,-80.00583333
" July 20,  2024",6:40 pm,Philadelphia Phillies,Pittsburgh Pirates,40.44694444,-80.00583333
" July 21,  2024",1:35 pm,Philadelphia Phillies,Pittsburgh Pirates,40.44694444,-80.00583333
" July 22,  2024",6:40 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" July 23,  2024",6:40 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" July 24,  2024",12:35 pm,St. Louis Cardinals,Pittsburgh Pirates,40.44694444,-80.00583333
" August 2,  2024",6:40 pm,Arizona D'Backs,Pittsburgh Pirates,40.44694444,-80.00583333
" August 3,  2024",6:40 pm,Arizona D'Backs,Pittsburgh Pirates,40.44694444,-80.00583333
" August 4,  2024",1:35 pm,Arizona D'Backs,Pittsburgh Pirates,40.44694444,-80.00583333
" August 6,  2024",6:40 pm,San Diego Padres,Pittsburgh Pirates,40.44694444,-80.00583333
" August 7,  2024",6:40 pm,San Diego Padres,Pittsburgh Pirates,40.44694444,-80.00583333
" August 8,  2024",12:35 pm,San Diego Padres,Pittsburgh Pirates,40.44694444,-80.00583333
" August 16,  2024",6:40 pm,Seattle Mariners,Pittsburgh Pirates,40.44694444,-80.00583333
" August 17,  2024",1:05 pm,Seattle Mariners,Pittsburgh Pirates,40.44694444,-80.00583333
" August 18,  2024",1:35 pm,Seattle Mariners,Pittsburgh Pirates,40.44694444,-80.00583333
" August 22,  2024",6:40 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" August 23,  2024",6:40 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" August 24,  2024",6:40 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" August 25,  2024",1:35 pm,Cincinnati Reds,Pittsburgh Pirates,40.44694444,-80.00583333
" August 26,  2024",6:40 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" August 27,  2024",6:40 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" August 28,  2024",12:35 pm,Chicago Cubs,Pittsburgh Pirates,40.44694444,-80.00583333
" September 5,  2024",6:40 pm,Washington Nationals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 6,  2024",6:40 pm,Washington Nationals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 7,  2024",6:40 pm,Washington Nationals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 8,  2024",1:35 pm,Washington Nationals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 9,  2024",6:40 pm,Miami Marlins,Pittsburgh Pirates,40.44694444,-80.00583333
" September 10,  2024",6:40 pm,Miami Marlins,Pittsburgh Pirates,40.44694444,-80.00583333
" September 11,  2024",12:35 pm,Miami Marlins,Pittsburgh Pirates,40.44694444,-80.00583333
" September 13,  2024",6:40 pm,Kansas City Royals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 14,  2024",6:40 pm,Kansas City Royals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 15,  2024",1:35 pm,Kansas City Royals,Pittsburgh Pirates,40.44694444,-80.00583333
" September 24,  2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" September 25,  2024",6:40 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" September 26,  2024",12:35 pm,Milwaukee Brewers,Pittsburgh Pirates,40.44694444,-80.00583333
" February 25,  2024",1:05 pm,New York Yankees,Philadelphia Phillies,39.90583333,-75.16638889
" February 28,  2024",1:05 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" March 1,  2024",1:05 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" March 2,  2024",1:05 pm,Minnesota Twins,Philadelphia Phillies,39.90583333,-75.16638889
" March 5,  2024",1:05 pm,Baltimore Orioles,Philadelphia Phillies,39.90583333,-75.16638889
" March 8,  2024",1:05 pm,Houston Astros,Philadelphia Phillies,39.90583333,-75.16638889
" March 9,  2024",1:05 pm,Toronto Blue Jays,Philadelphia Phillies,39.90583333,-75.16638889
" March 11,  2024",1:05 pm,New York Yankees,Philadelphia Phillies,39.90583333,-75.16638889
" March 13,  2024",1:05 pm,Detroit Tigers,Philadelphia Phillies,39.90583333,-75.16638889
" March 14,  2024",1:05 pm,Boston Red Sox,Philadelphia Phillies,39.90583333,-75.16638889
" March 17,  2024",1:05 pm,Toronto Blue Jays,Philadelphia Phillies,39.90583333,-75.16638889
" March 18,  2024",1:05 pm,Pittsburgh Pirates,Philadelphia Phillies,39.90583333,-75.16638889
" March 21,  2024",1:05 pm,Tampa Bay Rays,Philadelphia Phillies,39.90583333,-75.16638889
" March 22,  2024",1:05 pm,Detroit Tigers,Philadelphia Phillies,39.90583333,-75.16638889
" March 24,  2024",1:05 pm,Toronto Blue Jays,Philadelphia Phillies,39.90583333,-75.16638889
" March 25,  2024",12:05 pm,Tampa Bay Rays,Philadelphia Phillies,39.90583333,-75.16638889
" March 28,  2024",3:05 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" March 30,  2024",4:05 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" March 31,  2024",1:35 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" April 1,  2024",6:40 pm,Cincinnati Reds,Philadelphia Phillies,39.90583333,-75.16638889
" April 2,  2024",6:40 pm,Cincinnati Reds,Philadelphia Phillies,39.90583333,-75.16638889
" April 3,  2024",1:05 pm,Cincinnati Reds,Philadelphia Phillies,39.90583333,-75.16638889
" April 11,  2024",6:40 pm,Pittsburgh Pirates,Philadelphia Phillies,39.90583333,-75.16638889
" April 12,  2024",6:40 pm,Pittsburgh Pirates,Philadelphia Phillies,39.90583333,-75.16638889
" April 13,  2024",4:05 pm,Pittsburgh Pirates,Philadelphia Phillies,39.90583333,-75.16638889
" April 14,  2024",1:35 pm,Pittsburgh Pirates,Philadelphia Phillies,39.90583333,-75.16638889
" April 15,  2024",6:40 pm,Colorado Rockies,Philadelphia Phillies,39.90583333,-75.16638889
" April 16,  2024",6:40 pm,Colorado Rockies,Philadelphia Phillies,39.90583333,-75.16638889
" April 17,  2024",6:05 pm,Colorado Rockies,Philadelphia Phillies,39.90583333,-75.16638889
" April 19,  2024",6:40 pm,Chicago White Sox,Philadelphia Phillies,39.90583333,-75.16638889
" April 20,  2024",6:05 pm,Chicago White Sox,Philadelphia Phillies,39.90583333,-75.16638889
" April 21,  2024",1:35 pm,Chicago White Sox,Philadelphia Phillies,39.90583333,-75.16638889
" May 3,  2024",6:40 pm,San Francisco Giants,Philadelphia Phillies,39.90583333,-75.16638889
" May 4,  2024",6:05 pm,San Francisco Giants,Philadelphia Phillies,39.90583333,-75.16638889
" May 5,  2024",7:10 pm,San Francisco Giants,Philadelphia Phillies,39.90583333,-75.16638889
" May 6,  2024",4:05 pm,San Francisco Giants,Philadelphia Phillies,39.90583333,-75.16638889
" May 7,  2024",6:40 pm,Toronto Blue Jays,Philadelphia Phillies,39.90583333,-75.16638889
" May 8,  2024",1:05 pm,Toronto Blue Jays,Philadelphia Phillies,39.90583333,-75.16638889
" May 15,  2024",6:40 pm,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" May 16,  2024",6:40 pm,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" May 17,  2024",6:40 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" May 18,  2024",6:05 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" May 19,  2024",1:35 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" May 21,  2024",6:40 pm,Texas Rangers,Philadelphia Phillies,39.90583333,-75.16638889
" May 22,  2024",6:40 pm,Texas Rangers,Philadelphia Phillies,39.90583333,-75.16638889
" May 23,  2024",1:05 pm,Texas Rangers,Philadelphia Phillies,39.90583333,-75.16638889
" May 31,  2024",6:40 pm,St. Louis Cardinals,Philadelphia Phillies,39.90583333,-75.16638889
" June 1,  2024",7:15 pm,St. Louis Cardinals,Philadelphia Phillies,39.90583333,-75.16638889
" June 2,  2024",1:35 pm,St. Louis Cardinals,Philadelphia Phillies,39.90583333,-75.16638889
" June 3,  2024",6:40 pm,Milwaukee Brewers,Philadelphia Phillies,39.90583333,-75.16638889
" June 4,  2024",6:40 pm,Milwaukee Brewers,Philadelphia Phillies,39.90583333,-75.16638889
" June 5,  2024",4:05 pm,Milwaukee Brewers,Philadelphia Phillies,39.90583333,-75.16638889
" June 9,  2024",10:10 am,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" June 17,  2024",6:40 pm,San Diego Padres,Philadelphia Phillies,39.90583333,-75.16638889
" June 18,  2024",6:40 pm,San Diego Padres,Philadelphia Phillies,39.90583333,-75.16638889
" June 19,  2024",1:05 pm,San Diego Padres,Philadelphia Phillies,39.90583333,-75.16638889
" June 21,  2024",6:40 pm,Arizona D'Backs,Philadelphia Phillies,39.90583333,-75.16638889
" June 22,  2024",4:05 pm,Arizona D'Backs,Philadelphia Phillies,39.90583333,-75.16638889
" June 23,  2024",1:35 pm,Arizona D'Backs,Philadelphia Phillies,39.90583333,-75.16638889
" June 27,  2024",6:20 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" June 28,  2024",6:20 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" June 29,  2024",4:05 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" June 30,  2024",1:35 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" July 9,  2024",6:40 pm,Los Angeles Dodgers,Philadelphia Phillies,39.90583333,-75.16638889
" July 10,  2024",7:05 pm,Los Angeles Dodgers,Philadelphia Phillies,39.90583333,-75.16638889
" July 11,  2024",6:05 pm,Los Angeles Dodgers,Philadelphia Phillies,39.90583333,-75.16638889
" July 12,  2024",6:40 pm,Oakland Athletics,Philadelphia Phillies,39.90583333,-75.16638889
" July 13,  2024",4:05 pm,Oakland Athletics,Philadelphia Phillies,39.90583333,-75.16638889
" July 14,  2024",1:35 pm,Oakland Athletics,Philadelphia Phillies,39.90583333,-75.16638889
" July 26,  2024",6:40 pm,Cleveland Guardians,Philadelphia Phillies,39.90583333,-75.16638889
" July 27,  2024",6:05 pm,Cleveland Guardians,Philadelphia Phillies,39.90583333,-75.16638889
" July 28,  2024",1:35 pm,Cleveland Guardians,Philadelphia Phillies,39.90583333,-75.16638889
" July 29,  2024",6:40 pm,New York Yankees,Philadelphia Phillies,39.90583333,-75.16638889
" July 30,  2024",6:40 pm,New York Yankees,Philadelphia Phillies,39.90583333,-75.16638889
" July 31,  2024",12:35 pm,New York Yankees,Philadelphia Phillies,39.90583333,-75.16638889
" August 13,  2024",6:40 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" August 14,  2024",6:40 pm,Miami Marlins,Philadelphia Phillies,39.90583333,-75.16638889
" August 15,  2024",6:40 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" August 16,  2024",6:40 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" August 17,  2024",6:05 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" August 18,  2024",1:35 pm,Washington Nationals,Philadelphia Phillies,39.90583333,-75.16638889
" August 26,  2024",6:40 pm,Houston Astros,Philadelphia Phillies,39.90583333,-75.16638889
" August 27,  2024",6:40 pm,Houston Astros,Philadelphia Phillies,39.90583333,-75.16638889
" August 28,  2024",4:05 pm,Houston Astros,Philadelphia Phillies,39.90583333,-75.16638889
" August 29,  2024",6:40 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" August 30,  2024",6:40 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" August 31,  2024",7:15 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" September 1,  2024",1:35 pm,Atlanta Braves,Philadelphia Phillies,39.90583333,-75.16638889
" September 9,  2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies,39.90583333,-75.16638889
" September 10,  2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies,39.90583333,-75.16638889
" September 11,  2024",6:40 pm,Tampa Bay Rays,Philadelphia Phillies,39.90583333,-75.16638889
" September 13,  2024",6:40 pm,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" September 14,  2024",4:05 pm,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" September 15,  2024",1:35 pm,New York Mets,Philadelphia Phillies,39.90583333,-75.16638889
" September 23,  2024",6:40 pm,Chicago Cubs,Philadelphia Phillies,39.90583333,-75.16638889
" September 24,  2024",6:40 pm,Chicago Cubs,Philadelphia Phillies,39.90583333,-75.16638889
" September 25,  2024",6:05 pm,Chicago Cubs,Philadelphia Phillies,39.90583333,-75.16638889
" February 25,  2024",1:05 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" February 27,  2024",1:05 pm,Washington Nationals,Houston Astros,29.75694444,-95.35555556
" February 29,  2024",6:05 pm,New York Mets,Houston Astros,29.75694444,-95.35555556
" March 2,  2024",1:05 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" March 5,  2024",1:05 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" March 6,  2024",1:05 pm,New York Mets,Houston Astros,29.75694444,-95.35555556
" March 9,  2024",12:05 pm,Washington Nationals,Houston Astros,29.75694444,-95.35555556
" March 10,  2024",1:05 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" March 11,  2024",1:05 pm,Detroit Tigers,Houston Astros,29.75694444,-95.35555556
" March 15,  2024",6:05 pm,Philadelphia Phillies,Houston Astros,29.75694444,-95.35555556
" March 16,  2024",6:05 pm,New York Mets,Houston Astros,29.75694444,-95.35555556
" March 18,  2024",6:05 pm,Washington Nationals,Houston Astros,29.75694444,-95.35555556
" March 19,  2024",6:05 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" March 22,  2024",6:05 pm,Washington Nationals,Houston Astros,29.75694444,-95.35555556
" March 24,  2024",12:05 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" March 28,  2024",4:10 pm,New York Yankees,Houston Astros,29.75694444,-95.35555556
" March 29,  2024",8:10 pm,New York Yankees,Houston Astros,29.75694444,-95.35555556
" March 30,  2024",7:15 pm,New York Yankees,Houston Astros,29.75694444,-95.35555556
" March 31,  2024",2:10 pm,New York Yankees,Houston Astros,29.75694444,-95.35555556
" April 1,  2024",8:10 pm,Toronto Blue Jays,Houston Astros,29.75694444,-95.35555556
" April 2,  2024",8:10 pm,Toronto Blue Jays,Houston Astros,29.75694444,-95.35555556
" April 3,  2024",8:10 pm,Toronto Blue Jays,Houston Astros,29.75694444,-95.35555556
" April 12,  2024",8:10 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" April 13,  2024",4:05 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" April 14,  2024",2:10 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" April 15,  2024",8:10 pm,Atlanta Braves,Houston Astros,29.75694444,-95.35555556
" April 16,  2024",8:10 pm,Atlanta Braves,Houston Astros,29.75694444,-95.35555556
" April 17,  2024",2:10 pm,Atlanta Braves,Houston Astros,29.75694444,-95.35555556
" April 30,  2024",8:10 pm,Cleveland Guardians,Houston Astros,29.75694444,-95.35555556
" May 1,  2024",8:10 pm,Cleveland Guardians,Houston Astros,29.75694444,-95.35555556
" May 2,  2024",8:10 pm,Cleveland Guardians,Houston Astros,29.75694444,-95.35555556
" May 3,  2024",8:10 pm,Seattle Mariners,Houston Astros,29.75694444,-95.35555556
" May 4,  2024",7:15 pm,Seattle Mariners,Houston Astros,29.75694444,-95.35555556
" May 5,  2024",2:10 pm,Seattle Mariners,Houston Astros,29.75694444,-95.35555556
" May 13,  2024",8:10 pm,Oakland Athletics,Houston Astros,29.75694444,-95.35555556
" May 14,  2024",8:10 pm,Oakland Athletics,Houston Astros,29.75694444,-95.35555556
" May 15,  2024",8:10 pm,Oakland Athletics,Houston Astros,29.75694444,-95.35555556
" May 16,  2024",8:10 pm,Oakland Athletics,Houston Astros,29.75694444,-95.35555556
" May 17,  2024",8:10 pm,Milwaukee Brewers,Houston Astros,29.75694444,-95.35555556
" May 18,  2024",7:10 pm,Milwaukee Brewers,Houston Astros,29.75694444,-95.35555556
" May 19,  2024",2:10 pm,Milwaukee Brewers,Houston Astros,29.75694444,-95.35555556
" May 20,  2024",8:10 pm,Los Angeles Angels,Houston Astros,29.75694444,-95.35555556
" May 21,  2024",8:10 pm,Los Angeles Angels,Houston Astros,29.75694444,-95.35555556
" May 22,  2024",2:10 pm,Los Angeles Angels,Houston Astros,29.75694444,-95.35555556
" May 31,  2024",8:10 pm,Minnesota Twins,Houston Astros,29.75694444,-95.35555556
" June 1,  2024",4:10 pm,Minnesota Twins,Houston Astros,29.75694444,-95.35555556
" June 2,  2024",2:10 pm,Minnesota Twins,Houston Astros,29.75694444,-95.35555556
" June 3,  2024",8:10 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" June 4,  2024",8:10 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" June 5,  2024",2:10 pm,St. Louis Cardinals,Houston Astros,29.75694444,-95.35555556
" June 14,  2024",8:10 pm,Detroit Tigers,Houston Astros,29.75694444,-95.35555556
" June 15,  2024",4:10 pm,Detroit Tigers,Houston Astros,29.75694444,-95.35555556
" June 16,  2024",2:10 pm,Detroit Tigers,Houston Astros,29.75694444,-95.35555556
" June 21,  2024",8:10 pm,Baltimore Orioles,Houston Astros,29.75694444,-95.35555556
" June 22,  2024",4:10 pm,Baltimore Orioles,Houston Astros,29.75694444,-95.35555556
" June 23,  2024",2:10 pm,Baltimore Orioles,Houston Astros,29.75694444,-95.35555556
" June 25,  2024",8:10 pm,Colorado Rockies,Houston Astros,29.75694444,-95.35555556
" June 26,  2024",2:10 pm,Colorado Rockies,Houston Astros,29.75694444,-95.35555556
" July 9,  2024",8:10 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" July 10,  2024",8:10 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" July 11,  2024",8:10 pm,Miami Marlins,Houston Astros,29.75694444,-95.35555556
" July 12,  2024",8:10 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" July 13,  2024",4:10 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" July 14,  2024",2:10 pm,Texas Rangers,Houston Astros,29.75694444,-95.35555556
" July 26,  2024",8:10 pm,Los Angeles Dodgers,Houston Astros,29.75694444,-95.35555556
" July 27,  2024",7:10 pm,Los Angeles Dodgers,Houston Astros,29.75694444,-95.35555556
" July 28,  2024",2:10 pm,Los Angeles Dodgers,Houston Astros,29.75694444,-95.35555556
" July 29,  2024",8:10 pm,Pittsburgh Pirates,Houston Astros,29.75694444,-95.35555556
" July 30,  2024",8:10 pm,Pittsburgh Pirates,Houston Astros,29.75694444,-95.35555556
" July 31,  2024",8:10 pm,Pittsburgh Pirates,Houston Astros,29.75694444,-95.35555556
" August 2,  2024",8:10 pm,Tampa Bay Rays,Houston Astros,29.75694444,-95.35555556
" August 3,  2024",7:15 pm,Tampa Bay Rays,Houston Astros,29.75694444,-95.35555556
" August 4,  2024",2:10 pm,Tampa Bay Rays,Houston Astros,29.75694444,-95.35555556
" August 16,  2024",8:10 pm,Chicago White Sox,Houston Astros,29.75694444,-95.35555556
" August 17,  2024",7:10 pm,Chicago White Sox,Houston Astros,29.75694444,-95.35555556
" August 18,  2024",2:10 pm,Chicago White Sox,Houston Astros,29.75694444,-95.35555556
" August 19,  2024",8:10 pm,Boston Red Sox,Houston Astros,29.75694444,-95.35555556
" August 20,  2024",8:10 pm,Boston Red Sox,Houston Astros,29.75694444,-95.35555556
" August 21,  2024",2:10 pm,Boston Red Sox,Houston Astros,29.75694444,-95.35555556
" August 29,  2024",8:10 pm,Kansas City Royals,Houston Astros,29.75694444,-95.35555556
" August 30,  2024",8:10 pm,Kansas City Royals,Houston Astros,29.75694444,-95.35555556
" August 31,  2024",7:10 pm,Kansas City Royals,Houston Astros,29.75694444,-95.35555556
